"WORD" "POLARITY"
"crown" 2
"exceed" 2
"go past" 2
"lead" 2
"overstep" 2
"pass" 2
"pinch" 2
"top off" 2
"top out" 2
"transcend" 2
"acme" 2
"big top" 2
"circus tent" 2
"cover" 2
"crest" 2
"elevation" 2
"height" 2
"meridian" 2
"peak" 2
"pinnacle" 2
"round top" 2
"spinning top" 2
"summit" 2
"superlative" 2
"teetotum" 2
"tip" 2
"tiptop" 2
"top of the inning" 2
"top side" 2
"upper side" 2
"upside" 2
"whirligig" 2
"ace" 2
"A-one" 2
"crack" 2
"first-rate" 2
"super" 2
"topnotch" 2
"top-notch" 2
"tops(p)" 2
"lacerate" -2
"lacerated" -2
"mangled" -2
"excruciate" -4
"rack" -4
"torment" -4
"agony" -4
"anguish" -4
"distortion" -4
"overrefinement" -4
"straining" -4
"twisting" -4
"anguished" -4
"tormented" -4
"agonising" -4
"agonizing" -4
"excruciating" -4
"harrowing" -4
"torturesome" -4
"torturous" -4
"totalistic" -2
"absolutism" -2
"authoritarianism" -2
"Caesarism" -2
"despotism" -2
"dictatorship" -2
"monocracy" -2
"one-man rule" -2
"shogunate" -2
"Stalinism" -2
"totalism" -2
"tyranny" -2
"bluster" -2
"boast" -2
"brag" -2
"gas" -2
"gasconade" -2
"shoot a line" -2
"swash" -2
"vaunt" -2
"ticket tout" -2
"tipster" -2
"touter" -2
"tragical" -2
"placid" 2
"unruffled" 2
"ensnare" -1
"entrap" -1
"pin" -1
"pin down" -1
"snare" -1
"trammel" -1
"bunker" -1
"cakehole" -1
"gob" -1
"hole" -1
"lying in wait" -1
"maw" -1
"sand trap" -1
"yap" -1
"injury" -3
"psychic trauma" -3
"burlesque" -2
"charade" -2
"farce" -2
"farce comedy" -2
"lampoon" -2
"mockery" -2
"parody" -2
"pasquinade" -2
"sendup" -2
"spoof" -2
"takeoff" -2
"high treason" -3
"lese majesty" -3
"subversiveness" -3
"traitorousness" -3
"faithless" -3
"traitorous" -3
"treasonable" -3
"unfaithful" -3
"gem" 2
"hoarded wealth" 2
"palpitation" -2
"quiver" -2
"quivering" -2
"shakiness" -2
"shaking" -2
"vibration" -2
"quavering" -2
"chicane" -2
"chicanery" -2
"guile" -2
"hanky panky" -2
"hocus-pocus" -2
"jiggery-pokery" -2
"shenanigan" -2
"skulduggery" -2
"skullduggery" -2
"slickness" -2
"wile" -2
"crow" 4
"gloat" 4
"prevail" 4
"victory" 4
"victorious" 4
"difficulty" -2
"worry" -2
"dead on target" 2
"genuine" 2
"lawful" 2
"on-key" 2
"rightful(a)" 2
"straight" 2
"true(a)" 2
"truthful" 2
"unfeigned" 2
"admittedly" 2
"avowedly" 2
"confessedly" 2
"true up" 2
"bank" 1
"believe" 1
"rely" 1
"swear" 1
"cartel" 1
"combine" 1
"corporate trust" 1
"reliance" 1
"trustfulness" 1
"trustingness" 1
"sure" 2
"neoplasm" -2
"tumour" -2
"bozo" -5
"cuckoo" -5
"fathead" -5
"goof" -5
"goofball" -5
"goose" -5
"jackass" -5
"zany" -5
"despicable" -3
"slimy" -3
"surly" -3
"unworthy" -3
"worthless" -3
"impossible" -2
"insufferable" -2
"unaccepted" -2
"unsufferable" -2
"thankless" -2
"ungratifying" -2
"unsung" -2
"unvalued" -2
"incognizant" -2
"improbable" -1
"incredible" -1
"unconvincing" -1
"unlikely" -1
"atheistic" -1
"atheistical" -1
"disbelieving" -1
"nescient" -1
"indifferent" 2
"unbiassed" 2
"changeable" -1
"incertain" -1
"unsealed" -1
"ill-defined" -1
"indecipherable" -1
"undecipherable" -1
"unreadable" -1
"on the fence(p)" -1
"undetermined" -1
"unresolved" -1
"lowball" -1
"underrate" -1
"undervalue" -1
"underestimation" -1
"underrating" -1
"underreckoning" -1
"cave" -2
"unsuitable" -2
"inadequate" -1
"alone(p)" 2
"unequalled" 2
"unique" 2
"unparalleled" 2
"unfocussed" -2
"unrealised" -2
"unrealized" -2
"infelicitous" -2
"insalubrious" -2
"unhealthful" -2
"coordinated" 1
"co-ordinated" 1
"incorporate" 1
"incorporated" 1
"integrated" 1
"interconnected" 1
"merged" 1
"joined" 1
"inequitable" -2
"matchless" 1
"nonpareil" 1
"one(a)" 1
"one and only(a)" 1
"peerless" 1
"unmatchable" 1
"unmated" 1
"unpaired" 1
"unrivaled" 1
"unrivalled" 1
"unsated" -2
"unsatiated" -2
"unbarred" -2
"unbolted" -2
"unguaranteed" -2
"unlatched" -2
"unlocked" -2
"bumpkinly" -2
"hick" -2
"rustic" -2
"uncomplicated" -2
"unworldly" -2
"fluid" -2
"mentally ill" -2
"unsound" -2
"stainless" 2
"unstained" 2
"unsullied" 2
"untainted" 2
"despicable" -2
"slimy" -2
"ugly" -2
"vile" -2
"overturned" -2
"upset(a)" -2
"upturned" -2
"bowl over" -2
"discomfit" -2
"discompose" -2
"knock over" -2
"overturn" -2
"swage" -2
"tip over" -2
"tump over" -2
"turn over" -2
"untune" -2
"derangement" -2
"overthrow" -2
"turnover" -2
"disconcerting" -2
"edgy" -2
"highly strung" -2
"high-strung" -2
"jittery" -2
"jumpy" -2
"nervy" -2
"overstrung" -2
"restive" -2
"utile" 2
"utilitarian" 2
"utility" 2
"inutility" -2
"unusefulness" -2
"shadowy" -2
"undefined" -2
"wispy" -2
"corroborate" 1
"formalise" 1
"formalize" 1
"collateral" 1
"confirmative" 1
"confirmatory" 1
"confirming" 1
"corroborative" 1
"corroboratory" 1
"substantiating" 1
"substantiative" 1
"validatory" 1
"verificatory" 1
"verifying" 1
"finding of fact" -1
"headache" -2
"barbarous" -2
"brutal" -2
"condemnable" -2
"criminal" -2
"cruel" -2
"evil" -2
"fell" -2
"poisonous" -2
"reprehensible" -2
"roughshod" -2
"savage" -2
"venomous" -2
"dupe" -3
"victimise" -3
"exploited" -3
"ill-used" -3
"put-upon" -3
"used" -3
"victimised" -3
"argus-eyed" 3
"open-eyed" 3
"wakeful" 3
"nauseating" -3
"nauseous" -3
"noisome" -3
"offensive" -3
"queasy" -3
"sickening" -3
"assault" -2
"desecrate" -2
"despoil" -2
"plunder" -2
"profane" -2
"rape" -2
"ravish" -2
"profaned" -2
"ferocity" -3
"fierceness" -3
"force" -3
"furiousness" -3
"vehemence" -3
"wildness" -3
"crimson" -3
"tearing" -3
"trigger-happy" -3
"vehement" -3
"pure" 2
"vestal" 2
"virgin" 2
"virginal" 2
"deadly" -2
"imagination" 1
"imaginativeness" 1
"sight" 1
"visual modality" 1
"visual sensation" 1
"visual sense" 1
"airy" 3
"impractical" 3
"Laputan" 3
"windy" 3
"illusionist" 3
"seer" 3
"animation" 3
"elan vital" 3
"energy" 3
"life force" 3
"verve" 3
"vim" 3
"vital force" 3
"acerb" -3
"acerbic" -3
"acid" -3
"acrid" -3
"blistering" -3
"caustic" -3
"corrosive" -3
"erosive" -3
"mordant" -3
"sulfurous" -3
"sulphurous" -3
"virulent" -3
"blatant" -1
"clamant" -1
"clamorous" -1
"strident" -1
"exposure" -2
"jerk-off" -3
"tosser" -3
"require" 1
"deficiency" 1
"deprivation" 1
"lack" 1
"neediness" 1
"privation" 1
"state of war" -2
"affectionate" 1
"fond" 1
"lovesome" 1
"quick" 1
"tender" 1
"warmly" 1
"warm up" 1
"heat" 2
"passion" 2
"admonitory" -3
"cautionary" -3
"exemplary" -3
"monitory" -3
"warning(a)" -3
"admonition" -3
"monition" -3
"word of advice" -3
"godforsaken" -1
"wild" -1
"blow" -1
"consume" -1
"desolate" -1
"devastate" -1
"do in" -1
"emaciate" -1
"languish" -1
"lay waste to" -1
"liquidate" -1
"macerate" -1
"neutralise" -1
"neutralize" -1
"pine away" -1
"ravage" -1
"rot" -1
"run off" -1
"squander" -1
"ware" -1
"barren" -1
"dissipation" -1
"permissive waste" -1
"thriftlessness" -1
"wastefulness" -1
"wasteland" -1
"waste material" -1
"waste matter" -1
"waste product" -1
"atrophied" -2
"bony" -2
"cadaverous" -2
"emaciated" -2
"gaunt" -2
"haggard" -2
"otiose" -2
"pinched" -2
"pointless" -2
"purposeless" -2
"skeletal" -2
"squandered" -2
"superfluous" -2
"atrophy" -2
"cachexia" -2
"cachexy" -2
"wasting away" -2
"vacillant" -1
"vacillating" -1
"fluctuation" -1
"hesitation" -1
"vacillation" -1
"light" -2
"unaccented" -2
"washy" -2
"watery" -2
"helplessness" -2
"impuissance" -2
"riches" 3
"wealthiness" 3
"affluent" 2
"flush" 2
"loaded" 2
"moneyed" 2
"aweary" -2
"cernuous" -2
"nodding" -2
"pendulous" -2
"eldritch" -2
"uncanny" -2
"unearthly" -2
"Weird" -2
"Wyrd" -2
"receive" 2
"capricious" 1
"impulsive" 1
"gloss over" -3
"hush up" -3
"sleek over" -3
"bawd" -4
"cocotte" -4
"cyprian" -4
"fancy woman" -4
"harlot" -4
"lady of pleasure" -4
"prostitute" -4
"sporting lady" -4
"tart" -4
"woman of the street" -4
"working girl" -4
"arch" -2
"disgustful" -2
"disgusting" -2
"distasteful" -2
"impish" -2
"implike" -2
"loathly" -2
"loathsome" -2
"mischievous" -2
"pixilated" -2
"prankish" -2
"puckish" -2
"repellant" -2
"repellent" -2
"repelling" -2
"revolting" -2
"sinful" -2
"skanky" -2
"unholy" -2
"acquire" 4
"advance" 4
"bring home the bacon" 4
"come through" 4
"deliver the goods" 4
"gain" 4
"gain ground" 4
"get ahead" 4
"make headway" 4
"pull ahead" 4
"succeed" 4
"profits" 4
"winnings" 4
"achiever" 4
"succeeder" 4
"success" 4
"victor" 4
"fetching" 4
"taking" 4
"care" 1
"like" 1
"wish well" 1
"compliments" 1
"indirect request" 1
"regard" 1
"backdown" -3
"climb-down" -3
"coitus interruptus" -3
"detachment" -3
"drug withdrawal" -3
"onanism" -3
"pulling out" -3
"secession" -3
"withdrawal method" -3
"creaky" -2
"flea-bitten" -2
"run-down" -2
"woeful" -2
"woebegone" -3
"North Korean won" 3
"South Korean won" 3
"court" 3
"romance" 3
"solicit" 3
"careworn" -1
"drawn" -1
"haggard" -1
"raddled" -1
"apprehensive" -3
"disquieted" -3
"distressed" -3
"upset" -3
"care" -3
"concern" -3
"interest" -3
"occupy" -3
"headache" -3
"trouble" -3
"vexation" -3
"distressful" -3
"distressing" -3
"disturbing" -3
"perturbing" -3
"troubling" -3
"worrisome" -3
"badgering" -3
"bedevilment" -3
"aggravate" -3
"decline" -3
"exacerbate" -3
"exasperate" -3
"declension" -3
"decline in quality" -3
"deterioration" -3
"mop up" -3
"pip" -3
"rack up" -3
"whip" -3
"deserving" 2
"worth(p)" 2
"Charles Frederick Worth" 2
"Worth" 2
"belly laugh" 4
"howler" 4
"riot" 4
"scream" 4
"sidesplitter" 4
"thigh-slapper" 4
"wroth" -3
"wrothful" -3
"bust up" -2
"wrack" -2
"shipwreck" -2
"amiss(p)" -2
"awry(p)" -2
"faulty" -2
"haywire" -2
"ill-timed" -2
"improper" -2
"incorrect" -2
"unseasonable" -2
"untimely" -2
"wrong(p)" -2
"incorrectly" -2
"wrongly" -2
"legal injury" -2
"wrongfulness" -2
"yea" 1
"hungriness" 1
"longing" 1
"vernal" 2
"young" 2
"delectable" 3
"delicious" 3
"luscious" 3
"pleasant-tasting" 3
"scrumptious" 3
"toothsome" 3
"drumbeater" -2
"partisan" -2
"Zealot" -2
